TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
171.200000000,-119.262,0.771672,3.66821,8.35377,-0.0122493,1.65851,-4.16365,0.873301,-3.19067,-1.24019,0.498296,-0.0128366,1.9237,-0.519464,0.917435,-0.153259,-0.0737853,0.0638105,-1.80974,-0.967202,-1.15122
171.221333333,-132.658,-2.61153,0.773767,5.49075,0.385385,-1.12578,-2.8408,-2.31407,-1.65402,-1.37185,2.21069,-0.62109,0.610748,-0.522274,0.262025,0.392008,-1.29864,-0.56795,-1.95765,-1.29578,-3.31496
171.242666667,-132.865,-2.70449,-4.17891,2.76856,1.33153,-0.375745,-2.81927,-2.10114,2.95303,4.22469,3.24847,0.740862,3.59883,2.57089,3.98473,2.18307,-1.54226,0.701599,-0.248879,-1.65515,-2.67329
171.264000000,-135.007,-2.16697,-3.77098,4.6611,3.81804,1.38085,-2.7232,-1.84929,0.476351,0.258672,1.35276,-0.838303,2.87771,4.12253,6.109,2.93354,-0.944899,-2.00524,-1.62159,1.93049,0.442413
171.285333333,-139.43,-0.438677,-3.52093,2.90526,5.47453,2.23274,-3.30478,-1.30248,1.52874,0.571091,0.437467,2.17121,4.71069,2.59052,1.67741,-1.16342,-0.0434579,2.01097,-2.00034,0.555395,1.7359
171.306666667,-141.024,1.58572,-0.811175,3.39938,2.09216,-3.76347,-3.46222,0.237483,1.36151,1.55428,2.37448,1.69894,4.96371,3.07841,1.82558,2.20881,0.556077,0.124854,-1.01554,1.19795,0.0977755
171.328000000,-141.137,6.05849,-1.89672,3.92396,5.41943,-0.809416,-4.12213,0.815566,0.851928,-0.459313,-0.911976,-2.11187,2.2105,0.654454,1.10634,1.85977,0.94438,1.56704,-0.14403,-0.415782,-1.04923
171.349333333,-144.585,1.87773,-3.50254,2.76825,4.28017,-1.83324,-6.80274,-0.193633,1.40814,0.115043,-0.330483,-0.0808033,4.93498,2.37101,3.45311,4.07523,0.85944,2.69315,-0.389808,0.898159,-0.506401
171.370666667,-146.06,4.75146,-4.83895,1.85688,5.36762,-0.662851,-6.46712,0.887064,2.82334,0.471041,-0.174821,-0.153666,3.84849,4.50066,4.12964,0.672538,1.27871,1.37147,-0.584688,-0.0495809,-1.0141
171.392000000,-145.928,6.29894,-4.79461,-1.085,4.43505,0.289754,-6.57669,0.336125,2.75774,4.04467,2.46396,0.591565,6.14666,2.36391,2.46886,2.48916,1.43251,2.0622,-1.69438,0.917692,0.420189
171.413333333,-147.297,7.22255,-5.59612,0.0473226,3.54206,0.301813,-2.6932,3.22944,1.58518,3.22238,2.5552,1.80656,6.01091,2.55709,4.53766,1.76138,1.68105,0.497976,-1.23217,1.93459,-1.76687
171.434666667,-147.114,8.87194,-5.48068,1.58835,6.55444,-0.570491,-5.61601,2.82591,2.22192,2.28478,2.83448,1.43881,4.3845,5.15975,4.18654,-1.31366,1.79856,0.396686,-0.58065,1.92196,-0.661868
171.456000000,-147.355,11.7302,-0.617037,3.60031,5.35615,-0.228541,-3.85221,1.09103,1.24398,-0.61971,3.42658,0.588742,3.21485,2.64218,3.35592,-1.02773,-1.20068,2.1813,0.591498,1.1389,-1.08879
171.477333333,-152.428,14.8472,2.82357,4.0398,3.28752,-1.48204,-3.84756,-1.17244,2.38058,0.760785,1.62928,0.368473,1.78105,3.21565,1.66977,2.67009,0.466212,0.33713,-1.33366,1.74192,0.335719
171.498666667,-155.506,14.785,4.59819,1.5351,4.60626,-0.43654,-3.35598,-2.17976,1.77197,0.685138,3.25942,2.18414,0.213107,0.671473,2.13738,2.29666,1.03767,0.84639,0.268568,1.15099,-0.793529
171.520000000,-134.883,8.30079,-2.32182,2.25554,0.327408,-1.50098,-3.22704,-0.0250192,-1.48337,-0.885792,1.45313,0.94533,-0.781532,2.15736,-0.0637974,-0.299202,-0.528149,1.54385,-0.448421,0.854818,-0.367561
171.541333333,-130.888,4.11701,3.64517,3.55792,7.94366,1.92294,-1.24986,2.97912,4.15086,3.60059,4.84036,2.92357,2.26197,0.427903,1.3874,0.239463,-3.55615,-2.48274,-1.58209,2.69467,1.4755
171.562666667,-140.714,9.68408,0.69866,3.71511,8.09385,2.51931,0.576005,3.38937,2.19683,0.592074,5.5372,3.63655,3.14412,0.616997,0.198897,-1.32282,-0.905323,3.21919,1.96085,4.96184,0.117929
