TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
121.386666667,0.296097,0.203498,0,3.02462,0.0322685,0.222671,0.428313,1.2409,0.199194,0.926023,0.863405,0.0801816
121.429333333,0.0928942,0.21565,0,2.68458,0.0312693,0.467113,0.414549,1.51564,0.0048463,0.797036,0.966625,0.0914547
121.472000000,0,0.181131,0.0919736,1.66468,0.0293312,0.904043,0.151085,0.693962,0.0349938,0.84229,1.19511,0.149527
121.514666667,0.0768899,0.0675621,0.137698,0.442376,0.0280926,2.11331,0.175105,0.115709,0.0429066,0.895462,1.05006,0.217968
121.557333333,0.288048,0.023084,0.0516079,0.217411,0,3.4159,0.0344967,0.177973,0.0239642,0.829455,0.0463169,0.210302
121.600000000,0.524576,0.0792551,0.0706009,0.15084,0,3.79111,0.00919108,0.22173,0.0569848,0.53075,0.0341181,0.217603
121.642666667,0.520971,0.0289617,0.142751,0.218004,0.00430506,3.61816,0,0.160179,0.30414,0.755502,0.0906625,0.425435
121.685333333,0.575113,0.203204,0.0560836,0.391802,0.0248745,3.10451,0.00292022,0.0525253,0.398746,0.95254,0.150391,0.372049
121.728000000,0.499285,0.0930012,0.0476528,0.450212,0.0245563,3.207,0.00957104,0.0418618,0.432118,1.03562,0.172702,0.239133
121.770666667,0.281639,0.0693554,0.159706,0.395788,0.0215874,3.53297,0.0187093,0.12104,0.258672,1.03097,0.211763,0.143883
121.813333333,0.429166,0.163893,0.150333,0.19044,0.0207738,3.55143,0.0236281,0.302771,0.0368965,0.923792,0.175804,0.357395
121.856000000,0.535362,0.297115,0.0188664,0.135747,0.0416442,2.92107,0.0439658,0.280798,0.0402821,1.69798,0.298991,0.309035
